,Ecosystem,Season,Time,Year_x,H_mean,LE_mean,Rn_mean,PVeff_x,PVe_mean,Sin_x,Sout_x,Lin_x,Lout_x,Year_y,H_sd,LE_sd,Rn_sd,PVeff_y,PVe_sd,Sin_y,Sout_y,Lin_y,Lout_y
41,Desert background,Autumn,20:30,2018.0,-15.996913,-0.32311788,-62.074837,0.058,0.0,2.1762626e-05,0.019929448,388.45987,450.5148,0.0,16.990965572686022,6.225986371631681,10.491726138921509,0.0,0.0,6.15540008147757e-05,0.042565230393050296,13.786510426499865,5.490736798875692
42,Desert background,Autumn,21:00,2018.0,-11.514807,-0.038659148,-59.11833,0.058,0.0,0.0,0.021040004,389.61487,448.71216,0.0,8.779238403674235,4.95790710395979,7.742866814586656,0.0,0.0,0.0,0.03774030432289768,11.551112965115511,5.612542894442678
43,Desert background,Autumn,21:30,2018.0,-7.010361,-2.5762236,-58.31562,0.058,0.0,0.0,0.040405195,388.90726,447.18246,0.0,3.0519148292439726,4.103392220773877,6.983983862011508,0.0,0.0,0.0,0.08410587402147433,11.939277889181325,5.739738853794477
44,Desert background,Autumn,22:00,2018.0,-10.004574,0.21370128,-58.657917,0.058,0.0,0.0,0.017465638,387.29724,445.9377,0.0,3.9241592675936894,5.814174697083823,7.6551816806813875,0.0,0.0,0.0,0.03193681208657705,14.086443311782627,6.76964753012979
45,Desert background,Autumn,22:30,2018.0,-14.184559,1.3112743,-60.112656,0.058,0.0,0.0,0.0067231487,383.65576,443.7617,0.0,15.284279729785839,5.047639227071439,5.654588303372399,0.0,0.0,0.0,0.01575455128076517,10.419205460337814,6.550045925095708
46,Desert background,Autumn,23:00,2018.0,-7.851407,-2.1212342,-54.829327,0.058,0.0,0.0,0.020532727,388.053,442.8618,0.0,3.061909712259306,1.8342281016831672,4.8309584190530614,0.0,0.0,0.0,0.04042075679821718,8.713547448486217,6.114585789657409
47,Desert background,Autumn,23:30,2018.0,-7.103713,-0.94421065,-56.257805,0.058,0.0,2.7251374e-06,0.011172994,385.175,441.42163,0.0,3.726725737604658,0.9434028324749296,8.247694924370224,0.0,0.0,7.70785251873011e-06,0.024702897736922424,10.628735376057405,6.061927056360583
48,Desert background,Spring,00:00,2018.0,-19.189093,-7.4167438,-85.13151,0.058,0.0,0.0,0.0,328.13,413.2615,0.0,13.723562840978628,7.583917894938258,6.174263995313805,0.0,0.0,0.0,0.0,4.62490708820396,5.8100830097595315
49,Desert background,Spring,00:30,2018.0,-17.084684,-6.8271203,-84.47202,0.058,0.0,0.0,3.131275e-05,326.82626,411.29825,0.0,14.727422203866354,9.272520422935486,6.23528144159597,0.0,0.0,0.0,6.262549868552014e-05,4.190873425665255,5.155749898738555
50,Desert background,Spring,01:00,2018.0,-27.800575,0.16956767,-83.81906,0.058,0.0,0.0,5.871125e-05,326.4555,410.2745,0.0,12.809722440312079,12.779091033431975,6.687941365025108,0.0,0.0,0.0,0.00011742250353563578,3.263305202392728,4.411075915617907
51,Desert background,Spring,01:30,2018.0,-21.3376,-0.5571737,-82.649086,0.058,0.0,0.0,0.000837585,325.6565,408.30475,0.0,14.466977700290998,1.5998928856203996,7.23636624009922,0.0,0.0,0.0,0.001675170031376183,2.6484015975259796,4.756125695097696
52,Desert background,Spring,02:00,2018.0,-43.642426,-2.7044249,-82.513,0.058,0.0,0.0,1.17423e-05,323.16174,405.67474,0.0,42.686205251164274,4.023109565100193,6.629577256907846,0.0,0.0,0.0,2.348459929635283e-05,3.4086006418674013,6.207659353948323
