doy,time,shadow,panel,soil
90,05:30,31.72527963228734,51,17.27472036771266
90,05:45,30.77592484741113,51,18.22407515258887
90,06:00,29.86466558465396,51,19.13533441534604
90,06:15,28.991519193077288,51,20.008480806922712
90,06:30,28.156502296130185,51,20.843497703869815
90,06:45,27.359630791331952,51,21.640369208668048
90,07:00,26.600919849965507,51,22.399080150034493
90,07:15,25.880383916794322,51,23.119616083205678
90,07:30,25.198036709783693,51,23.801963290216307
90,07:45,24.55389121984146,51,24.44610878015854
90,08:00,23.94795971056808,51,25.05204028943192
90,08:15,23.380253718028293,51,25.619746281971707
90,08:30,22.850784050523608,51,26.149215949476392
90,08:45,22.359560788393487,51,26.640439211606513
90,09:00,21.906593283821778,51,27.093406716178222
90,09:15,21.491890160655917,51,27.508109839344083
90,09:30,21.11545931424663,51,27.88454068575337
90,09:45,20.77730791129474,51,28.22269208870526
90,10:00,20.477442389713417,51,28.522557610286583
90,10:15,20.215868458512087,51,28.784131541487913
90,10:30,19.99259109768026,51,29.00740890231974
90,10:45,19.80761455809783,51,29.19238544190217
90,11:00,19.660942361450804,51,29.339057638549196
90,11:15,19.552577300166632,51,29.447422699833368
90,11:30,19.482521437359576,51,29.517478562640424
90,11:45,19.450776106792947,51,29.549223893207053
90,12:00,19.457341912851856,51,29.542658087148144
90,12:15,19.502218730532395,51,29.497781269467605
90,12:30,19.585405705444668,51,29.414594294555332
90,12:45,19.70690125382899,51,29.29309874617101
90,13:00,19.866703062585174,51,29.133296937414826
90,13:15,20.064808089317424,51,28.935191910682576
90,13:30,20.30121256239072,51,28.69878743760928
90,13:45,20.575911981005216,51,28.424088018994784
90,14:00,20.888901115279683,51,28.111098884720317
90,14:15,21.240174006352653,51,27.759825993647347
90,14:30,21.62972396649438,51,27.37027603350562
90,14:45,22.0575435792349,51,26.9424564207651
90,15:00,22.5236246995063,51,26.4763753004937
90,15:15,23.027958453795023,51,25.972041546204977
90,15:30,23.57053524031281,51,25.42946475968719
90,15:45,24.1513447291815,51,24.8486552708185
90,16:00,24.77037586262438,51,24.22962413737562
90,16:15,25.427616855181768,51,23.572383144818232
90,16:30,26.123055193931613,51,22.876944806068387
90,16:45,26.856677638731284,51,22.143322361268716
90,17:00,27.62847022246578,51,21.37152977753422
90,17:15,28.438418251317884,51,20.561581748682116
90,17:30,29.286506305044647,51,19.713493694955353
90,17:45,30.17271823727194,51,18.82728176272806
90,18:00,31.097037175801375,51,17.902962824198625
90,18:15,32.059445522932506,51,16.940554477067494
90,18:30,33.059924955799595,51,15.940075044200405
90,18:45,34.09845642671463,51,14.901543573285373
90,19:00,35.17502016353594,51,13.82497983646406
90,19:15,36.28959567004218,51,12.710404329957818
90,19:30,37.44216172632194,51,11.557838273678058
90,19:45,38.63269638917737,51,10.367303610822631
90,20:00,39.861176992547634,51,9.138823007452366
90,20:15,41.12758014793099,51,7.872419852069008
90,20:30,42.431881744837554,51,6.568118255162446
90,20:45,43.77405695124498,51,5.2259430487550205
91,04:00,36.982339398453064,51,12.017660601546936
91,04:15,35.85976451719202,51,13.14023548280798
91,04:30,34.77351895789582,51,14.226481042104183
91,04:45,33.723623401114,51,15.276376598886003
91,05:00,32.710097835343674,51,16.289902164656326
91,05:15,31.73296155665343,51,17.26703844334657
91,05:30,30.792233168306083,51,18.207766831693917
91,05:45,29.887930580414896,51,19.112069419585104
91,06:00,29.020071009599018,51,19.979928990400982
91,06:15,28.188670978652368,51,20.811329021347632
91,06:30,27.393746316233486,51,21.606253683766514
91,06:45,26.63531215656328,51,22.36468784343672
91,07:00,25.913382939133065,51,23.086617060866935
91,07:15,25.227972408435292,51,23.772027591564708
91,07:30,24.57909361369824,51,24.42090638630176
91,07:45,23.966758908639406,51,25.033241091360594
91,08:00,23.39097995122777,51,25.60902004877223
91,08:15,22.85176770346691,51,26.14823229653309
91,08:30,22.349132431178557,51,26.650867568821443
91,08:45,21.88308370381397,51,27.11691629618603
91,09:00,21.453630394270107,51,27.546369605729893
91,09:15,21.06078067871805,51,27.93921932128195
91,09:30,20.70454203645113,51,28.29545796354887
91,09:45,20.384921249739705,51,28.615078750260295
91,10:00,20.101924403700764,51,28.898075596299236
91,10:15,19.855556886188424,51,29.144443113811576
91,10:30,19.64582338768402,51,29.35417661231598
91,10:45,19.472727901211805,51,29.527272098788195
91,11:00,19.336273722259687,51,29.663726277740313
91,11:15,19.236463448718784,51,29.763536551281216
91,11:30,19.17329898083252,51,29.82670101916748
91,11:45,19.146781521161987,51,29.853218478838013
91,12:00,19.156911574561168,51,29.843088425438832
91,12:15,19.20368894816803,51,29.79631105183197
91,12:30,19.28711275140882,51,29.71288724859118
91,12:45,19.407181396014995,51,29.592818603985005
91,13:00,19.563892596052554,51,29.436107403947446
91,13:15,19.757243367966424,51,29.242756632033576
91,13:30,19.98723003063577,51,29.01276996936423
91,13:45,20.253848205446587,51,28.746151794553413
91,14:00,20.557092816372883,51,28.442907183627117
91,14:15,20.896958090074865,51,28.103041909925135
91,14:30,21.273437556007377,51,27.726562443992623
91,14:45,21.686524046543834,51,27.313475953456166
91,15:00,22.136209697113713,51,26.863790302886287
91,15:15,22.622485946349588,51,26.377514053650412
91,15:30,23.145343536252074,51,25.854656463747926
91,15:45,23.704772512368056,51,25.295227487631944
91,16:00,24.300762223974985,51,24.699237776025015
91,16:15,24.933301324288625,51,24.066698675711375
91,16:30,25.602377770675368,51,23.397622229324632
91,16:45,26.30797882488499,51,22.69202117511501
91,17:00,27.05009105328941,51,21.94990894671059
91,17:15,27.82870032714256,51,21.17129967285744
91,17:30,28.643791822846207,51,20.356208177153793
91,17:45,29.49535002223314,51,19.50464997776686
91,18:00,30.383358712862094,51,18.616641287137906
91,18:15,31.30780098832742,51,17.69219901167258
91,18:30,32.26865924858261,51,16.73134075141739
91,18:45,33.265915200269696,51,15.734084799730304
91,19:00,34.299549857073394,51,14.700450142926606
91,19:15,35.36954354008015,51,13.630456459919849
91,19:30,36.47587587815222,51,12.524124121847777
91,19:45,37.61852580831514,51,11.381474191684859
91,20:00,38.79747157616429,51,10.202528423835709
91,20:15,40.01269073626983,51,8.987309263730168
91,20:30,41.26416015261136,51,7.73583984738864
91,20:45,42.5518559990151,51,6.448144000984897
92,04:00,35.74776409763519,51,13.25223590236481
92,04:15,34.67998479552797,51,14.320015204472028
92,04:30,33.64689249979723,51,15.353107500202768
92,04:45,32.64850687903096,51,16.35149312096904
92,05:00,31.68484694105136,51,17.31515305894864
